theme,description,profile_link,author,github_stars,updated,license,theme_tags,theme-repo,theme-ref
"
Minimal Bootstrap Hugo Theme
","
A minimal hugo theme made with bootstrap that focuses on content readability
",https://d33wubrfki0l68.cloudfront.net/811e399fd7453a9fe57afc96f765acb93fef96c0/aa90a/themes/minimal-bootstrap-hugo-theme/screenshot_hu3a1434cd3d0ac0b278c9446ba37ea99e_56770_750x500_fill_catmullrom_top_3.png,"
Zachary Betz
","
74
","
2022-01-13
","
MIT
","['\nBlog\n', '\nBootstrap\n', '\nMinimal\n']",https://github.com/zwbetz-gh/minimal-bootstrap-hugo-theme/tree/master/exampleSite,https://themes.gohugo.io/themes/minimal-bootstrap-hugo-theme/
"
Almeida CV
","
Theme to build a customizeable printable CV with minor web responsiveness.
",https://d33wubrfki0l68.cloudfront.net/4b5c5d668ca227b96eca3b2f8c8ecca0c632ccb1/77d92/themes/almeida-cv/screenshot_hu0136c94f9718bb3d660b44548f1354b0_491198_750x500_fill_catmullrom_top_3.png,"
Inês Almeida
","
86
","
2021-09-24
","
MIT
",['\nMinimal\n'],https://github.com/ineesalmeida/almeida-cv,https://themes.gohugo.io/themes/almeida-cv/
"
purehugo
","
A theme based on the pure css blog layout
",https://d33wubrfki0l68.cloudfront.net/48121b56085b3bc15803151df187a7bdb9959465/13f48/themes/purehugo/screenshot_hufbc2cff728063b8c59b89b58fa57b011_101724_750x500_fill_catmullrom_top_3.png,nil,"
85
","
2019-09-24
","
MIT
","['\nBlog\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/dplesca/purehugo,https://themes.gohugo.io/themes/purehugo/
"
Castanet
","
A podcast-oriented theme for Hugo
",https://d33wubrfki0l68.cloudfront.net/074ba0418e2bf67c52e282f6b7fff7d6097b3477/5054b/themes/castanet/screenshot_hu10f2834f3b4972aa15aea927898b1bc7_356932_750x500_fill_catmullrom_top_3.png,"
Matt Stratton
","
84
","
2017-05-18
","
MIT
","['\nPodcast\n', '\nResponsive\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/mattstratton/castanet/blob/master/exampleSite/config.toml,https://themes.gohugo.io/themes/castanet/
"
Bare Min
","
A bare minimum theme for Hugo (https://gohugo.io) to help develop and debug Hugo sites
",https://d33wubrfki0l68.cloudfront.net/a196fa360ccae18f0e75331b16606bbb1c3cafbb/65216/themes/hugo-bare-min-theme/screenshot_hue2fd4977eb1a3462d83b424811670fde_196056_750x500_fill_catmullrom_top_3.png,"
Kaushal Modi
","
67
","
2022-01-11
","
MIT
",['\nMinimal\n'],https://github.com/kaushalmodi/hugo-bare-min-theme/blob/master/exampleSite/config.toml,https://themes.gohugo.io/themes/hugo-bare-min-theme/
"
Dimension
","
A port of HTML5UP's dimension theme, optimized for markdown based CMS.
",https://d33wubrfki0l68.cloudfront.net/d65cd432965e16ae8e5c28417e9f720e88a079ac/62425/themes/hugo-theme-dimension/screenshot_hu4306319854ef7d76f3839ec835336ca9_1980998_750x500_fill_catmullrom_top_3.png,"
d-asnaghi
","
89
","
2021-05-21
","
CC 3.0
","['\nBlog\n', '\nDark\n', '\nMinimal\n', '\nPersonal\n', '\nResponsive\n']",https://github.com/your-identity/hugo-theme-dimension/blob/master/LICENSE.md,https://themes.gohugo.io/themes/hugo-theme-dimension/
"
Personal Web
","
Personal Web is a simple Hugo template to build a personal website including portfolio and blog sections. It will mainly suit freelancers who want to showcase their work.
",https://d33wubrfki0l68.cloudfront.net/93925dfeac3369681aa74e711176e16528c28cc3/f3ce7/themes/personal-web/screenshot_huc5582daae3a9ecb08d93d04687e83cfe_1804275_750x500_fill_catmullrom_top_3.png,"
Baptiste Jacquemet
","
84
","
2021-09-30
","
MIT
","['\nBlog\n', '\nPersonal\n', '\nPortfolio\n']",https://github.com/bjacquemet/personal-web/blob/master/LICENSE,https://themes.gohugo.io/themes/personal-web/
"
Hargo Hugo E-Commerce Theme
","
Hargo, An E-commerce theme powered by hugo
",https://d33wubrfki0l68.cloudfront.net/6c26a5271a9b5da7729d3f23234005d840d312d8/ac725/themes/hargo-hugo-ecommerce-theme/screenshot_hua1726dc50382dc8979d1f90fa43be446_459482_750x500_fill_catmullrom_top_3.png,"
Themefisher
","
71
","
2021-10-31
","
MIT
","['\nBlog\n', '\nBootstrap\n', '\nContact\n', '\nEcommerce\n', '\nLight\n', '\nMinimal\n', '\nResponsive\n']",https://github.com/themefisher/hargo-hugo/graphs/contributors,https://themes.gohugo.io/themes/hargo-hugo-ecommerce-theme/
"
Hugo Profile
","
A high performance and mobile first hugo template for personal portfolio and blog.
",https://d33wubrfki0l68.cloudfront.net/2c4ce26793e2c8b8a7c4d6d321d75717bf261935/aac08/themes/hugo-profile/screenshot_hu65867fd5d8462a5279482770f6993707_150976_750x500_fill_catmullrom_top_3.png,"
Gurusabarish
","
64
","
2022-01-13
","
MIT
","['\nBlog\n', '\nPersonal\n', '\nPortfolio\n', '\nResponsive\n']",https://github.com/gurusabarish/hugo-profile/issues,https://themes.gohugo.io/themes/hugo-profile/
"
Hallo
","
Hallo is a single-page Hugo theme to introduce yourself.
",https://d33wubrfki0l68.cloudfront.net/a4ba6d873f153df2719ada131a5cefeecc59bbb7/a50c1/themes/hallo-hugo/screenshot_hu9812e1ebb6fc079222376111e69f3f31_175689_750x500_fill_catmullrom_top_3.png,"
Emiel Hollander
","
87
","
2020-11-17
","
MIT
","['\nLanding\n', '\nMinimal\n', '\nPersonal\n', '\nResponsive\n']",https://github.com/EmielH/hallo-hugo/blob/master/LICENSE,https://themes.gohugo.io/themes/hallo-hugo/
"
Tania
","
A simple theme for bloggers
",https://d33wubrfki0l68.cloudfront.net/cdc3fb54908e7f45d1e9a94551a8735504d149d1/9c0c6/themes/hugo-tania/screenshot_huff7d3a2af1f256ade2107ad03c3bff6e_58488_750x500_fill_catmullrom_top_3.png,"
WingLim
","
83
","
2021-09-27
","
MIT
","['\nBlog\n', '\nDark\n', '\nLight\n', '\nResponsive\n']",https://github.com/WingLim/hugo-tania/blob/main/LICENSE,https://themes.gohugo.io/themes/hugo-tania/
"
Hugo Icon
","
This is the Icon theme; ported to Hugo by Steve Lane
",https://d33wubrfki0l68.cloudfront.net/86971284a81d1d6d656116ed67d473b733419817/b6641/themes/hugo-icon/screenshot_hue5d144a0936c871db675539271919e88_218709_750x500_fill_catmullrom_top_3.png,"
Steve Lane
","
88
","
2019-03-05
","
MIT
","['\nAgency\n', '\nCompany\n', '\nHero\n', '\nPersonal\n', '\nResponsive\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/SteveLane/hugo-icon,https://themes.gohugo.io/themes/hugo-icon/
"
Binario
","
Responsive card-based & code-light Hugo theme
",https://d33wubrfki0l68.cloudfront.net/52815394cbac229a4938b5cd3a0993d8fe301c00/85319/themes/binario/screenshot_huef29e0497c2f1791f331faeb6295494f_346843_750x500_fill_catmullrom_top_3.png,"
Vimux
","
66
","
2022-01-13
","
MIT
","['\nBlog\n', '\nDark\n', '\nResponsive\n']",https://github.com/twbs/bootstrap/blob/v4-dev/dist/css/bootstrap-reboot.css,https://themes.gohugo.io/themes/binario/
"
UILite
","
Hugo UILite theme is designed for developers and desginers so that they can showcase their work without any struggle
",https://d33wubrfki0l68.cloudfront.net/06403d11767f517e2647731c8601bb4f81723f9c/370be/themes/hugo-uilite/screenshot_hu9574c34f52aa44345c2ecff3c7dde6be_380539_750x500_fill_catmullrom_top_3.png,"
UICardio
","
84
","
2021-06-08
","
MIT
","['\nBlog\n', '\nMinimal\n', '\nPortfolio\n', '\nResponsive\n']",https://github.com/uicardioHQ/hugo-uilite,https://themes.gohugo.io/themes/hugo-uilite/
"
Hugo Identity
","
Little profile/card-style template based on Identity by HTML5 UP.
",https://d33wubrfki0l68.cloudfront.net/c84a6f5b3ee68f0fe90fa08e6ce167f4192504ba/06bb2/themes/hugo-identity-theme/screenshot_hu2fd562b02819cf124c5bd69e153cc850_836272_750x500_fill_catmullrom_top_3.png,"
Pavel Kanyshev
","
87
","
2017-12-09
","
Creative Commons Attribution 3.0 Unported License
","['\nContact\n', '\nMinimal\n', '\nResponsive\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/aerohub/hugo-identity-theme/blob/master/LICENSE.md,https://themes.gohugo.io/themes/hugo-identity-theme/
"
hugo-webslides
","
Hugo-WebSlides - Writing beautiful slides in markdown with Hugo.
",https://d33wubrfki0l68.cloudfront.net/c1069262083318fc1abcf44ad1a415f48bd0565d/7b538/themes/hugo-webslides/screenshot_hudd34703fd82e0e3ba8fbec734a76baa3_518595_750x500_fill_catmullrom_top_3.png,"
RCJacH
","
91
","
2020-03-25
","
MIT
","['\nLanding\n', '\nResponsive\n']",https://github.com/webslides/WebSlides/wiki/Core-API#options,https://themes.gohugo.io/themes/hugo-webslides/
"
PaperCSS
","
A Hugo theme made with PaperCSS, the less formal CSS framework.
",https://d33wubrfki0l68.cloudfront.net/5fb1fb887be1ee2da71eb70450064911795777f0/95c00/themes/papercss-hugo-theme/screenshot_hu5cfa43bbfff64d0404bfc61a736a0243_211710_750x500_fill_catmullrom_top_3.png,"
Zachary Betz
","
67
","
2022-01-08
","
MIT
",['\nBlog\n'],https://github.com/papercss/papercss/graphs/contributors,https://themes.gohugo.io/themes/papercss-hugo-theme/
"
Roxo Hugo
","
Roxo Hugo is a digital agency Hugo theme for creative agencies, freelancers, graphic designers, photographers. Can be used for any kind of corporate websites who provides digital services with many expertise such as Design, Digital Products, Development, Campaign & Content, Employer Branding, Animation & Motion Graphics ,Packaging & Product Design, Retail & Spacial, Print & Editorial Design, Concept/Text, Information Design etc.
",https://d33wubrfki0l68.cloudfront.net/5589a0597d7789fe75c05b0a0a3a1d0abb1c03d7/0b0e0/themes/roxo-hugo/screenshot_hud3044402aeedd256e314dd4ac71f79c8_588481_750x500_fill_catmullrom_top_3.png,"
Static Mania
","
83
","
2021-04-06
","
MIT
","['\nAgency\n', '\nBlog\n', '\nCompany\n', '\nMinimal\n', '\nPortfolio\n', '\nResponsive\n']",https://github.com/StaticMania/roxo-hugo/blob/master/LICENSE,https://themes.gohugo.io/themes/roxo-hugo/
"
Whiteplain
","
Simple and functional theme for Hugo
",https://d33wubrfki0l68.cloudfront.net/f5d499f73a83ff7c3c8cd281114befdf6faafeb3/140d3/themes/whiteplain/screenshot_huf7304e56b8f93421b11d96cda1185ef0_99286_750x500_fill_catmullrom_top_3.png,"
taikii
","
81
","
2019-10-27
","
MIT
","['\nBlog\n', '\nLight\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/taikii/whiteplain-light,https://themes.gohugo.io/themes/whiteplain/
"
Hugo Cards
","
A bootstrap based minimal hugo theme based on webjeda-cards
",https://d33wubrfki0l68.cloudfront.net/e0188b944404721b4a4ab3a64adaf9e4dad0aa2b/b65c7/themes/hugo-cards/screenshot_huc17e11cdd65d3778d51c6d963b51f3ed_86820_750x500_fill_catmullrom_top_3.png,"
Hugo Aguirre
","
56
","
2021-10-31
","
MIT
","['\nBlog\n', '\nBootstrap\n', '\nResponsive\n']",https://github.com/bul-ikana/hugo-cards/blob/master/exampleSite/config.toml,https://themes.gohugo.io/themes/hugo-cards/
"
Tokiwa
","
A minimal blog theme inspired by the color tokiwa-iro (常磐色).
",https://d33wubrfki0l68.cloudfront.net/1044ea915d39bb466df0fe5e3d1776623230cdf1/18e39/themes/hugo-theme-tokiwa/screenshot_hu053fb7d1816855b1e0a0fabb55c9a1a6_67492_750x500_fill_catmullrom_top_3.png,"
He Yeshuang
","
46
","
2021-10-26
","
MIT
","['\nBlog\n', '\nMinimal\n', '\nResponsive\n']",https://github.com/Remix-Design/remixicon,https://themes.gohugo.io/themes/hugo-theme-tokiwa/
"
Axiom
","
Axiom is a powerful, high performance, modular Hugo theme, designed to make the readers of your content and the search engines happy.
",https://d33wubrfki0l68.cloudfront.net/0d72dd726bd6ba4af5e53c7160b7718576266e94/e4a0e/themes/axiom/screenshot_huc721aaddbf168d0aee1058c05fe27bf4_114787_750x500_fill_catmullrom_top_3.png,"
Jhaura Wachsman
","
65
","
2020-12-22
","
CC-BY-SA-4.0
","['\nBlog\n', '\nResponsive\n']",https://github.com/marketempower/axiom/blob/master/LICENSE,https://themes.gohugo.io/themes/axiom/
"
Winning
","
A theme for creating a simple CV with pdf generation through node-html-pdf
",https://d33wubrfki0l68.cloudfront.net/859acf3e79168ef20c09d4d494d295e5368d47ae/3601b/themes/hugo-theme-winning/screenshot_hucacf227c6ec66c345a79458d2d78d1e2_274991_750x500_fill_catmullrom_top_3.png,"
Tim Clulow
","
50
","
2022-01-01
","
MIT
",['\nLanding\n'],https://github.com/cssandstuff/hugo-theme-winning/blob/master/LICENSE.md,https://themes.gohugo.io/themes/hugo-theme-winning/
"
Hugo Story
","
A (modular, highly tweakable) responsive one-page theme for Hugo.
",https://d33wubrfki0l68.cloudfront.net/5de8bd42e3f53bca9ec87898eabd528ac1424437/a861e/themes/hugo-story/screenshot_hu89144d9c343a865f935bd5bee701fa05_1256111_750x500_fill_catmullrom_top_3.png,"
caressofsteel
","
65
","
2021-03-23
","
Creative Commons
","['\nBlog\n', '\nLanding\n', '\nPortfolio\n', '\nResponsive\n']",https://github.com/caressofsteel/hugo-story,https://themes.gohugo.io/themes/hugo-story/
"
Alpha Church
","
A hugo port of html5up Alpha theme. Customised for church use.
",https://d33wubrfki0l68.cloudfront.net/b20a29d46a3df10e424fe0208d99c384c5166bb3/61afd/themes/alpha-church/screenshot_hu9e15ccd0953b1370f159fca3d8c289f6_1548268_750x500_fill_catmullrom_top_3.png,"
Daniel Saunders
","
46
","
2021-10-26
","
Creative Commons Attribution 3.0
","['\nChurch\n', '\nPodcast\n']",https://github.com/funkydan2/alpha-church,https://themes.gohugo.io/themes/alpha-church/
"
Blist
","
Blist is a clean and fast blog theme for your Hugo site.
",https://d33wubrfki0l68.cloudfront.net/b2421ded3ece49ef412a592189152de2af30adf3/dfa1b/themes/blist-hugo-theme/screenshot_hua53ae996935694d88553aaa22d4e6a1a_892723_750x500_fill_catmullrom_top_3.png,"
Varun A P
","
50
","
2022-01-08
","
MIT
","['\nBlog\n', '\nResponsive\n']",https://github.com/apvarun/blist-hugo-theme/issues,https://themes.gohugo.io/themes/blist-hugo-theme/
"
Devfest Toulouse Theme
","
A theme for a conference website. Created for DevFest Toulouse 2019
",https://d33wubrfki0l68.cloudfront.net/d720c5008f12d97539a2e2f6bbd7bf970c71ede4/304a2/themes/devfest-theme-hugo/screenshot_hu8d69085c6b88a0bf591b40c7939902b2_1488214_750x500_fill_catmullrom_top_3.png,"
GDG Toulouse
","
67
","
2021-09-15
","
MIT
",[],https://github.com/jweslley/hugo-conference/blob/master/LICENSE,https://themes.gohugo.io/themes/devfest-theme-hugo/
"
Tanka
","
Tanka is a minimalist theme for Hugo
",https://d33wubrfki0l68.cloudfront.net/c092868d2f2ceb1d55eb0eda306d295787865561/1fb2d/themes/hugo-tanka/screenshot_hu8be8c039d3068339af3b696c9bf1954d_286025_750x500_fill_catmullrom_top_3.png,"
Nan Xiao
","
66
","
2021-07-07
","
GPL-v3
","['\nBootstrap\n', '\nMinimal\n', '\nResponsive\n']",https://github.com/nanxstats/hugo-tanka/blob/master/LICENSE,https://themes.gohugo.io/themes/hugo-tanka/
"
Ace documentation
","
A documentation theme featuring a clean design, code highlighting and useful shortcodes for writing your project documentation.
",https://d33wubrfki0l68.cloudfront.net/cc7e8677d56b968edbaa61eec7008c181c7d5cda/b0f8d/themes/ace-documentation/screenshot_hu19809b0c25ffee5e8f4f7d6e3ad59e40_244133_750x500_fill_catmullrom_top_3.png,"
Vantage Design
","
71
","
2021-09-28
","
MIT
","['\nBootstrap\n', '\nDocs\n', '\nLight\n', '\nMinimal\n', '\nResponsive\n']",https://github.com/vantagedesign/ace-documentation/blob/master/LICENSE.md,https://themes.gohugo.io/themes/ace-documentation/
"
Journal
","
Minimalist theme for Hugo.
",https://d33wubrfki0l68.cloudfront.net/652953180affff185d3f049984228e414d7567e5/b8421/themes/hugo-journal/screenshot_hu7a3101b0fce77202ebf45799fa8895f3_65071_750x500_fill_catmullrom_top_3.png,"
Damien Caselli
","
67
","
2021-04-02
","
MIT
","['\nBlog\n', '\nMinimal\n']",https://github.com/dashdashzako/hugo-journal,https://themes.gohugo.io/themes/hugo-journal/
"
Northendlab Light
","
Blog Template
",https://d33wubrfki0l68.cloudfront.net/eceac2e4310384280561a7a2b5a3af5dfec166b2/c7df5/themes/northendlab-hugo/screenshot_hub2de5f5866d6863c3b67461a1f0af849_295352_750x500_fill_catmullrom_top_3.png,"
Themefisher
","
82
","
2021-09-26
","
MIT
","['\nBlog\n', '\nBootstrap\n', '\nContact\n', '\nLanding\n', '\nLight\n', '\nMinimal\n', '\nPortfolio\n', '\nResponsive\n']",https://github.com/gethugothemes/northendlab-light/graphs/contributors,https://themes.gohugo.io/themes/northendlab-hugo/
"
XMag
","
A minimal magazine theme for Hugo
",https://d33wubrfki0l68.cloudfront.net/ff385595f87983c86e558196024a14f7599705af/4230d/themes/hugo-xmag/screenshot_hu956763c9cb53d30b888bcd7e22e80b59_87623_750x500_fill_catmullrom_top_3.png,"
Yihui Xie
","
56
","
2021-11-18
","
MIT
","['\nBlog\n', '\nMagazine\n', '\nMinimal\n', '\nResponsive\n']",https://github.com/yihui/hugo-xmag,https://themes.gohugo.io/themes/hugo-xmag/
"
Geekblog
","
Hugo theme made for blogs
",https://d33wubrfki0l68.cloudfront.net/d6398102c1863655f48bb686dc0d71adc4a2b9b5/0d4a8/themes/hugo-geekblog/screenshot_hud3f8e9d1ee1b02fa2dad9e0590209465_519041_750x500_fill_catmullrom_top_3.png,"
Robert Kaussow
","
51
","
2022-01-12
","
MIT
","['\nBlog\n', '\nResponsive\n']",https://github.com/google/material-design-icons/blob/main/LICENSE,https://themes.gohugo.io/themes/hugo-geekblog/
"
congo
","
A simple, lightweight theme for Hugo built with Tailwind CSS.
",https://d33wubrfki0l68.cloudfront.net/1b9054995586c79cc4917be4cc0085083916649e/f73da/themes/congo/screenshot_huf6d0e0a2859ba579263d522407d5f5ad_1218668_750x500_fill_catmullrom_top_3.png,"
James Panther
","
44
","
2022-01-07
","
MIT
","['\nBlog\n', '\nDark\n', '\nDark Mode\n', '\nLight\n', '\nMinimal\n', '\nPersonal\n', '\nResponsive\n']",https://github.com/jpanther/congo/blob/dev/CONTRIBUTING.md,https://themes.gohugo.io/themes/congo/
"
AutoPhugo
","
Image gallery/Photoblog Theme for Hugo.
",https://d33wubrfki0l68.cloudfront.net/b6d299ea90f9eac66fb50fcd5d2c348026d04eff/85e69/themes/autophugo/screenshot_huac5608b617b68498d4f541eb4832097f_1456589_750x500_fill_catmullrom_top_3.png,"
Karl Sickendick
","
42
","
2021-12-19
","
CCA 3.0 Unported
","['\nBlog\n', '\nDark\n', '\nGallery\n', '\nResponsive\n']",https://github.com/aerohub/phugo,https://themes.gohugo.io/themes/autophugo/
"
devise
","
A fast, minimal, responsive Hugo theme for blogs.
",https://d33wubrfki0l68.cloudfront.net/d4cc13ac24c633a2cefb9aa52bf5f8376ac68d88/baec1/themes/devise/screenshot_hu1d519f0c75527f46b98969a3fc1fca09_102154_750x500_fill_catmullrom_top_3.png,"
Austin Gebauer
","
58
","
2021-08-31
","
MIT
","['\nBlog\n', '\nMinimal\n', '\nPersonal\n']",https://github.com/austingebauer/devise/issues,https://themes.gohugo.io/themes/devise/
"
TeXify
","
A minimal, latex-style hugo theme for personal blogging
",https://d33wubrfki0l68.cloudfront.net/852e1986c2edb2413025860faf15cac3c38505b8/8bf6c/themes/hugo-theme-texify/screenshot_hu33871f5ae40f671f97a8fc6b5d50f44a_113934_750x500_fill_catmullrom_top_3.png,"
Queensferry
","
59
","
2021-07-03
","
MIT
","['\nBlog\n', '\nLight\n', '\nMinimal\n', '\nResponsive\n']",https://github.com/7ma7X/HugoTeX,https://themes.gohugo.io/themes/hugo-theme-texify/
"
Bootstrap-BP-Startpage
","
Bootstrap based Hugo startpage theme which provides out of the box best practices.
",https://d33wubrfki0l68.cloudfront.net/ddaef7b72eda28f38f2e5a04f8b387fd709d86b5/dc223/themes/bootstrap-bp-hugo-startpage/screenshot_huc9d89347679718a11ca6f5acf86a249a_1805239_750x500_fill_catmullrom_top_3.png,"
Sebastian Pech
","
42
","
2022-01-01
","
MIT
","['\nBootstrap\n', '\nLanding\n', '\nLight\n', '\nMinimal\n', '\nResponsive\n']",https://github.com/ViktorKare/startpage,https://themes.gohugo.io/themes/bootstrap-bp-hugo-startpage/
"
Influencer Hugo
","
Ecommerce Template
",https://d33wubrfki0l68.cloudfront.net/218f858dff31344fb90f6014b6dc6841027a6135/569c5/themes/influencer-hugo/screenshot_hu2a096f9ebb72a08ad5328cb6a190498f_317762_750x500_fill_catmullrom_top_3.png,"
Themefisher
","
59
","
2021-09-08
","
MIT
","['\nBlog\n', '\nBootstrap\n', '\nContact\n', '\nEcommerce\n', '\nLanding\n', '\nLight\n', '\nMinimal\n', '\nResponsive\n']",https://github.com/gethugothemes/influencer-hugo/graphs/contributors,https://themes.gohugo.io/themes/influencer-hugo/
"
nofancy
","
a distraction-free hugo theme
",https://d33wubrfki0l68.cloudfront.net/6fc65b013ccf518c0388d6bf9a0ffe2b734487f7/bf610/themes/nofancy/screenshot_hu3b5733865e9ad35a2bf64df291f580c7_93905_750x500_fill_catmullrom_top_3.png,"
Zack Guo
","
59
","
2018-03-25
","
MIT
","['\nBlog\n', '\nPersonal\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/gizak/nofancy,https://themes.gohugo.io/themes/nofancy/
"
Terrassa
","
A simple, fast and responsive theme for Hugo with a strong focus on accessibility.
",https://d33wubrfki0l68.cloudfront.net/f73e2ef79ccaff03dcae0e0e2959e9142d8e1982/408e0/themes/hugo-terrassa-theme/screenshot_hu8c48979639e5c701b9322367f3604035_105438_750x500_fill_catmullrom_top_3.png,"
Danielkvist (Daniel Zaragoza)
","
63
","
2019-01-23
","
MIT
","['\nBlog\n', '\nCompany\n', '\nContact\n', '\nPersonal\n', '\nResponsive\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/danielkvist/hugo-terrassa-theme/blob/master/exampleSite/config.toml,https://themes.gohugo.io/themes/hugo-terrassa-theme/
"
Vanilla Bootstrap
","
A vanilla Bootstrap theme for Hugo
",https://d33wubrfki0l68.cloudfront.net/792fce47dce0065030e4d0897abcd104e9000f29/a7e9f/themes/vanilla-bootstrap-hugo-theme/screenshot_hub07e8632c61b89a3e96c9dba7ef17199_93274_750x500_fill_catmullrom_top_3.png,"
Zachary Betz
","
62
","
2021-05-25
","
MIT
","['\nBlog\n', '\nBootstrap\n', '\nMinimal\n']",https://github.com/ekalinin/github-markdown-toc,https://themes.gohugo.io/themes/vanilla-bootstrap-hugo-theme/
"
Bootstrap-BP
","
Bootstrap based Hugo theme which supports out of the box best practices.
",https://d33wubrfki0l68.cloudfront.net/251c7484f041b345c640b4e07a51c6d36617b47c/e25be/themes/bootstrap-bp-hugo-theme/screenshot_hu582470e00a1babb43f35ed8e28c68954_788521_750x500_fill_catmullrom_top_3.png,"
Sebastian Pech
","
38
","
2022-01-01
","
MIT
","['\nBlog\n', '\nBootstrap\n', '\nDark\n', '\nLight\n', '\nMinimal\n', '\nMultilingual\n', '\nResponsive\n']",https://github.com/spech66/bootstrap-bp-hugo-theme,https://themes.gohugo.io/themes/bootstrap-bp-hugo-theme/
